,"('ARVN US Equity', 24.0, Timestamp('2018-10-30 00:00:00', freq='B'))","('NIU US Equity', 12.0, Timestamp('2018-11-05 00:00:00', freq='B'))","('JG US Equity', 24.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('NFE US Equity', 20.0, Timestamp('2019-02-27 00:00:00', freq='B'))","('AUTL US Equity', 38.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('VIOT US Equity', 28.0, Timestamp('2018-11-02 00:00:00', freq='B'))","('AVRO US Equity', 21.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('ALEC US Equity', 10.0, Timestamp('2019-02-20 00:00:00', freq='B'))","('MOGU US Equity', 16.0, Timestamp('2018-12-28 00:00:00', freq='B'))","('EPRT US Equity', 17.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('ARCE US Equity', 44.0, Timestamp('2018-11-26 00:00:00', freq='B'))","('GOSS US Equity', 10.0, Timestamp('2019-02-21 00:00:00', freq='B'))","('SWI US Equity', 32.0, Timestamp('2018-12-03 00:00:00', freq='B'))","('ALLK US Equity', 10.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('TENB US Equity', 10.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('YETI US Equity', 21.0, Timestamp('2018-11-22 00:00:00', freq='B'))","('PLAN US Equity', 20.0, Timestamp('2018-11-08 00:00:00', freq='B'))","('BV US Equity', 20.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('FOCS US Equity', 13.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('LTHM US Equity', 20.0, Timestamp('2018-11-07 00:00:00', freq='B'))","('GH US Equity', 10.0, Timestamp('2018-10-17 00:00:00', freq='B'))","('ARLO US Equity', 16.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('ESTC US Equity', 25.0, Timestamp('2018-11-08 00:00:00', freq='B'))","('ALLO US Equity', 18.0, Timestamp('2018-11-05 00:00:00', freq='B'))","('BE US Equity', 11.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('CWK US Equity', 30.0, Timestamp('2018-09-12 00:00:00', freq='B'))","('BJ US Equity', 11.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('SONO US Equity', 16.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('TME US Equity', 29.0, Timestamp('2019-01-21 00:00:00', freq='B'))","('TLRY US Equity', 23.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('PDD US Equity', 37.0, Timestamp('2018-09-14 00:00:00', freq='B'))","('6100 HK Equity', 16.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('1773 HK Equity', 12.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('1996 HK Equity', 10.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('VEA AU Equity', 10.0, Timestamp('2018-09-03 00:00:00', freq='B'))","('2048 HK Equity', 43.0, Timestamp('2018-09-19 00:00:00', freq='B'))","('3612 JP Equity', 15.0, Timestamp('2018-10-19 00:00:00', freq='B'))","('1801 HK Equity', 11.0, Timestamp('2018-11-15 00:00:00', freq='B'))","('780 HK Equity', 41.0, Timestamp('2019-01-22 00:00:00', freq='B'))","('1119 HK Equity', 12.0, Timestamp('2018-12-24 00:00:00', freq='B'))","('4423 JP Equity', 26.0, Timestamp('2019-01-17 00:00:00', freq='B'))","('298380 KS Equity', 10.0, Timestamp('2019-01-02 00:00:00', freq='B'))","('4425 JP Equity', 16.0, Timestamp('2019-01-10 00:00:00', freq='B'))","('9434 JP Equity', 10.0, Timestamp('2019-01-02 00:00:00', freq='B'))","('263050 KS Equity', 10.0, Timestamp('2019-01-07 00:00:00', freq='B'))","('1896 HK Equity', 19.0, Timestamp('2019-03-01 00:00:00', freq='B'))","('2616 HK Equity', 16.0, Timestamp('2019-03-20 00:00:00', freq='B'))","('247540 KS Equity', 11.0, Timestamp('2019-03-20 00:00:00', freq='B'))"
2018-09-17,,,-0.03368571536181487,,-0.002548460459854031,,,,,-0.0013652534347127526,,,,-0.0071183456725481,0.03097870547259828,,,-0.0009866788506586394,0.02454330981841723,,,-0.007407652607834381,,,-0.01682297026377554,-0.00997164404277141,-0.02069095053226695,-0.08430221421360774,,0.10493984765568931,-0.07238596995112208,,-0.010762696332261592,-0.00770571418503717,0.006812410320144382,,,,,,,,,,,,,
2018-09-18,,,-0.0014635044560965208,,-0.029159036508196883,,,,,-0.005467618559866284,,,,0.018002013986462107,0.021594271815047427,,,-0.008633667386129595,0.01361275638287621,,,-0.04673484892652561,,,0.029039632253936826,0.005180662862228159,-0.0069902107363011955,-0.07307924251920288,,0.28677385192336813,-0.07329205904327173,,0.02057350733897463,-0.002818305526522468,-0.0022874978335648646,,,,,,,,,,,,,
2018-09-19,,,0.00181236952213428,,0.012798474219669922,,,,,0.002164225349346247,,,,0.007836596802268888,-0.059187725699119315,,,,-0.010034394872386136,,,-0.03653329759701472,,,-0.023019702996452087,-0.017906476495757627,0.010544516303061337,0.016004626094381327,,0.38058382390334466,0.015274405202561564,,0.005471140174127058,0.012028180256346919,-0.014805448500486517,-0.005957431254444381,,,,,,,,,,,,
2018-09-20,,,0.010678252658236173,,-0.035849635313836135,,,,,0.0037187775602669036,,,,-0.009220640844639636,0.07072426227528414,,,,0.008166913030273795,,,-0.06971792870438467,,,0.0220626184951569,0.01706666656783799,0.02637194344596439,-0.034898359189802754,,-0.18008584854539655,0.06781884294703341,,-0.04083052434931166,,0.005873320053027362,-0.0012825017504415651,,,,,,,,,,,,
2018-09-21,,,-0.011806154496346593,,0.0401842531775143,,,,,-0.003261071179274615,,,,0.05791071854163509,0.024164407532530744,,,,0.016392399903895124,,,-0.009782524231123621,,,0.031507145546724465,0.00018425317751427574,0.008485878912554002,-0.048666321535129384,,-0.3023391378063247,0.03872380693004989,,0.04428123550761719,,,-0.0017154965185266682,,,,,,,,,,,,
2018-09-24,,,-0.08562076360964613,,-0.08056331041729255,,,,,-0.01623562698307332,,,,-0.01734371813101595,0.0022962351751284298,,,,0.017497646317105445,,,-0.03716829732959132,,,0.043761108184823594,0.0012023216114973331,-0.02191279178663477,0.06369141191025542,,-0.18929903340205273,0.03652350216705286,,,,,0.008124004152598742,,,,,,,,,,,,
2018-09-25,,,-0.019294270463045778,,0.002490773341710124,,,,,0.010516051134019452,,,,-0.0034133725023754017,0.014373280581894252,,,,-0.04108299914249011,,,-0.018202210555759473,,,0.057396724094104026,-0.023249629823447002,-0.013402275726125122,-0.04913409068640478,,0.0848736435752306,0.017640080516448733,,,,,0.0,,,,,,,,,,,,
2018-09-26,,,0.004358328223582924,,-0.003859963138621789,,,,,-0.011608747550137206,,,,,0.011198764144729983,,,,0.027302235056582465,,,-0.034654308367000286,,,0.05211410758541655,-0.0034806607206995326,-0.056445183537897285,0.07350091144249123,,0.06300910306813869,-0.03102055786833049,,,,,-0.005772491680724546,,,,,,,,,,,,
2018-09-27,,,-0.09881059654046237,,0.06983607368808019,,,,,0.009682103415987306,,,,,0.007819202730727143,,,,-0.040481911770521475,,,0.05179413699101757,,,-0.06283415245552189,-0.025422851997913807,-0.013489092140195563,0.004903277712075749,,0.14534325234065287,0.00897906757389012,,,,,-0.0009395806610681316,,,,,,,,,,,,
2018-09-28,,,0.028489188830430414,,0.05649671451987638,,,,,0.008531423071572912,,,,,0.012767172266427958,,,,0.038288270912666414,,,0.017534988511235115,,,0.014289145994705266,-0.003515629874586771,0.025664098120327793,0.11311932345083694,,0.09383435326268484,-0.001515747934001677,,,,,-0.0013142384795316545,,,,,,,,,,,,
2018-10-01,,,-0.030975053065290588,,-0.0027986886632719336,,,,,0.001702146304975045,,,,,-0.011079793374112492,,,,-0.0022419416159068315,,,-0.001131354238905639,,,-0.054930862753350754,-0.009472093855877321,0.013489398670807699,-0.08349135705749657,,0.14690527009068904,0.051431653028547374,,,,,0.0,,,,,,,,,,,,
2018-10-02,,,-0.005807687609239232,,-0.026890454449186283,,,,,-0.006115923245512699,,,,,-0.019531691987449345,,,,-0.024042828314868942,,,-0.052143279399376456,,,-0.06332817680001054,-0.019374635339887925,-0.028120916616105582,-0.03442489952584013,,-0.16230622760880967,-0.0731133464641939,,,,,0.006381409193884658,,,,,,,,,,,,
2018-10-03,,,0.05704606618557035,,-0.0389334050071091,,,,,-0.010960861911860267,,,,,0.005735355191663977,,,,0.015414398236433301,,,-0.035239467433483974,,,0.000636973549693724,-0.009430156666590896,0.006078772800306457,0.03269629287790184,,0.13469527759749428,0.023806373527925584,,,,,0.0034289815063660886,,,,,,,,,,,,
2018-10-04,,,-0.07448667070015139,,-0.1337379916053453,,,,,-0.010197185880738951,,,,,-0.011182417701242064,,,,-0.014843357824171597,,,0.01312090244959049,,,,0.02178927557579503,-0.022240928476974037,-0.007487740426884851,,-0.06771272985428567,-0.13214050849097558,,,,,-0.020499999824397926,,,,,,,,,,,,
2018-10-05,,,-0.004987955230094236,,0.11567373589078385,,,,,0.008558044399052552,,,,,-0.02476876250087732,,,,-0.015011868101873887,,,-0.006937509782911631,,,,-0.0044345775335406104,-0.03238472330971556,-0.008944006226314388,,0.01196917613215829,-0.03776465160683154,,,,,-0.0233222931151632,,,,,,,,,,,,
2018-10-08,,,-0.012302465370793247,,0.041652080083752235,,,,,0.00956696529024336,,,,,-0.04350779797112318,,,,-0.025845281526167316,,,-0.017134793931456418,,,,-0.010678598301306814,-0.0034053476766379054,-0.0025899218167862075,,-0.04683806539802077,-0.026891537914411224,,,,,-0.03842592762150357,,,,,,,,,,,,
2018-10-09,,,0.05292416877046146,,,,,,,-9.001380477645067e-06,,,,,-0.023435890318247915,,,,0.011812536567562535,,,0.018347015706859714,,,,-0.004178009496358949,0.021600903364701406,-0.04890667449219462,,-0.07814816396009908,0.054979861388785044,,,,,0.0036334596795311994,,,,,,,,,,,,
2018-10-10,,,-0.03770325046735032,,,,,,,0.007861455308644358,,,,,-0.09903182964725883,,,,-0.03466607438056213,,,-0.012957512724349116,,,,-0.04311364570036828,-0.04220624348708964,-0.0019502650626620766,,0.07722613254352682,-0.07354105446705415,,,,,-0.001914183025928762,,,,,,,,,,,,
2018-10-11,,,-0.0835131451750353,,,,,,,-0.00772761711818489,,,,,-0.07862455205114814,,,,-0.015457440466464538,,,-0.0013594258729784509,,,,0.02203588411842645,0.010286536859940831,-0.003196609207474879,,-0.025166679514328334,0.03438884871434329,,,,,0.01309561281728052,,,,,,,,,,,,
2018-10-12,,,0.05430036660279577,,,,,,,-0.022503282238867592,,,,,0.012268202860105815,,,,-0.023830414896406662,,,-0.016529693622394086,,,,0.017412986863124123,-0.004594780965120668,-0.05266122872949843,,0.11680743001730044,0.031321449569578816,,,,,0.024795045137682423,,,,,,,,,,,,
2018-10-15,,,0.03270458370613023,,,,,,,0.031266959332431274,,,,,0.006538032111761388,,,,0.019471255263011345,,,0.013261795940943179,,,,0.022473928169772773,0.007956687732212515,0.009316877176744285,,,-0.020636751604762058,,,,,-0.02132463868205937,,,,,,,,,,,,
2018-10-16,,,0.014934361450649112,,,,,,,0.00301958296348878,,,,,0.048916344238586054,,,,0.020297533788888846,,,-0.002113598614967377,,,,0.008399800453977407,-0.03149470950170952,0.034311467002644896,,,-0.024959095812498132,,,,,0.013423484800066885,,,,,,,,,,,,
2018-10-17,,,0.017340735612475348,,,,,,,0.00012633811638766164,,,,,0.01630975011908491,,,,-0.008342257508171252,,0.07992485349284573,-0.05668300040501315,,,,-0.010176692186642744,0.016228033031641855,-0.017271543880586653,,,-0.03927779451215632,,,,,0.0,,,,,,,,,,,,
2018-10-18,,,0.02258058862976251,,,,,,,0.0007615900141623704,,,,,-0.011383986940652496,,,,0.005772485700663311,,-0.008026221697155726,0.006370890736896375,,,,-0.01056275302552025,-0.019075919999223086,,,,-0.05233379163729393,,,,,0.015234356802819368,,,,,,,,,,,,
2018-10-19,,,0.025938160708348288,,,,,,,0.0008968644326883675,,,,,-0.023145987057340972,,,,-0.005759068173485001,,-0.1075232295593247,,,,,-0.0029366220317710323,-0.02337401890361721,,,,-0.0062023937726317655,,,,,-0.005070607113001972,0.0012586556798841178,,,,,,,,,,,
2018-10-22,,,-0.0008044724142773469,,,,,,,-0.009346805585566118,,,,,-0.012734305586811327,,,,-1.314290624325476e-06,,0.047413777569317125,,,,,-0.007231125704784885,-0.010130964419771253,,,,0.07013688936887598,,,,,0.053998700268732616,0.0026180233745449187,,,,,,,,,,,
2018-10-23,,,,,,,,,,-0.0016110171056313732,,,,,0.03402788615851764,,,,-0.02287281700297389,,-0.07556537895205087,,,,,-0.012395589639518988,0.0031999752455664074,,,,-0.06942452561582327,,,,,-0.005558316398502006,0.0027718061055117243,,,,,,,,,,,
2018-10-24,,,,,,,,,,-0.004286444854654969,,,,,-0.025794330644660465,,,,-0.025865689938705947,,0.022102778807230414,,,,,0.012868142600436373,-0.02540219780039683,,,,-0.04885732803913487,,,,,-0.010948204559820311,-0.002667285680298191,,,,,,,,,,,
2018-10-25,,,,,,,,,,0.0011122672264908366,,,,,0.035108227492162594,,,,0.022738756167467386,,0.003075834819152771,,,,,0.027319864861686527,-0.0028340436996406445,,,,0.062281007603483166,,,,,-0.025334852425342277,-0.023152122693526938,,,,,,,,,,,
2018-10-26,,,,,,,,,,0.001290908961387018,,,,,-0.0423741591708337,,,,0.004688453497945005,,0.004394969050641009,,,,,0.003083943557361239,-0.02352029926852895,,,,-0.010732942946689875,,,,,-0.0019248593846605466,-0.03984884444168184,,,,,,,,,,,
2018-10-29,,,,,,,,,,0.012941609643378354,,,,,0.017980420271326295,,,,-0.00046177070789852866,,-0.06531121527357299,,,,,-0.0066952516102818885,-0.011447030121249334,,,,-0.04232458487053785,,,,,-0.001909770475567436,0.012594304860167042,,,,,,,,,,,
2018-10-30,-0.014938207947250415,,,,,,,,,0.005406569059037318,,,,,-0.021967687828502433,,,,-0.03887998206490985,,0.03757929107308781,,,,,0.0028718774624162755,0.036525314887268616,,,,-0.017620401271728356,,,,,-0.008969316715303686,0.056383669011232485,,,,,,,,,,,
2018-10-31,-0.03583709474435921,,,,,,,,,-0.01776957625637957,,,,,0.015362884737690742,,,,-0.018345542369086018,,-0.02274293366486036,,,,,0.007658466421273616,0.017196699608767557,,,,0.02073714496941523,,,,,0.04076439053140057,-0.025553541025230164,,,,,,,,,,,
2018-11-01,0.04515160588557783,,,,,,,,,0.006487228117338964,,,,,0.011223910569298992,,,,-0.00737313925716149,,0.01712253527229126,,,,,0.0033311876813958106,,,,,0.14712903359186652,,,,,0.008708565536316113,-0.06340228725890862,,,,,,,,,,,
2018-11-02,0.04062905862923058,,,,,0.005308730131633669,,,,,,,,,-0.007549784809954306,,,,0.011815205666443389,,0.17493747373820895,,,,,0.0055973570241584555,,,,,0.004633258887601761,,,,,0.01465766783578401,-0.03994305118552377,,,,,,,,,,,
2018-11-05,0.021466207043433844,-0.06366972386244489,,,,-0.02320677372622501,,,,,,,,,-0.020607421214886183,,,,0.00812311833804106,,-0.12695872259419352,,,0.021035160964913775,,-0.0021918861389711225,,,,,-0.018509535179172542,,,,,-0.024063051866078333,0.051973930242477456,,,,,,,,,,,
2018-11-06,0.002930938491923375,0.04895366576465039,,,,0.011119538657600745,,,,,,,,,0.024598736270634646,,,,-0.01264857675314381,,0.012811123777744567,,,0.1714735070344916,,0.03516820477174262,,,,,-0.02357854537416914,,,,,0.00926018144798689,-0.04732436369082423,,,,,,,,,,,
2018-11-07,0.005824915302277306,-0.03040641867449368,,,,-0.0062741120113074195,,,,,,,,,0.09005277356088341,,,,0.0008241329520974616,0.02888452784176069,0.02217785348205794,,,-0.02922305709509245,,,,,,,0.044385378224137,,,,,0.015003151520213222,-0.0127689114978482,,,,,,,,,,,
2018-11-08,0.0012544911137251182,0.024823514682748585,,,,-0.015970410054874717,,,,,,,,,-2.5799107877398815e-06,,-0.03106418607530154,,0.00921545670180941,0.0012544911137251182,0.03706566854183147,,0.012473327678822102,0.018390354026821886,,,,,,,-0.06824357838434426,,,,,-0.00986367884377816,0.0011992697329965846,,,,,,,,,,,
2018-11-09,-0.004021194851425899,-0.0403566455471305,,,,-0.015115390818974207,,,,,,,,,-0.07626897593256562,,-0.05481798092440886,,-0.022152097552941303,0.047057595362405835,0.002504156930514509,,-0.017452278925879545,-0.07422120315052547,,,,,,,,,,,,-0.0034760366286569686,-0.01718517055305087,,,,,,,,,,,
2018-11-12,-0.10645361014445308,-0.048702649229962314,,,,-0.03260411317400173,,,,,,,,,-0.01548305211638072,,-0.052081549684179655,,-0.039102141899518224,-0.00676233841697285,0.03662239122494071,,-0.058776713298758505,-0.10771947786376149,,,,,,,,,,,,0.002234449125952722,0.006853677092033132,,,,,,,,,,,
2018-11-13,0.049941444679318846,0.014155586820740591,,,,-0.0004363489502772389,,,,,,,,,0.011980854325259544,,-0.0005794698608121832,,-0.11871954828899216,-0.02596204460080549,-0.03632448699840255,,-0.029033483415826646,0.025907495975657294,,,,,,,,,,,,0.01674324792878859,-0.004271264109760283,,,,,,,,,,,
2018-11-14,-0.032558589063380446,0.006190471024678346,,,,0.04233865907710919,,,,,,,,,-0.020877608587468018,,0.01436107900467768,,-0.04591930004171607,0.04521710281654007,-0.007100260411183898,,-0.02209971483733466,-0.09350868661671752,,,,,,,,,,,,,-0.0008575177759467623,,,,,,,,,,,
2018-11-15,-0.05274215580685068,-0.029306504173934586,,,,-0.012038396853831264,,,,,,,,,0.017495122459624757,,-0.0004996914357561291,,0.017729415457075723,0.0033052502052363575,0.001144323500130176,,0.04943659210992501,0.07168770274698609,,,,,,,,,,,,,-0.010702212659579368,0.060046897600294746,,,,,,,,,,
2018-11-16,0.04805821934180594,-0.04785210757755527,,,,0.009080665322051271,,,,,,,,,0.06260702277976517,,0.04619738760489664,,0.0027468807274403234,-0.04375556341381934,-0.007778306839547805,,0.06616849257715647,0.03787833383380289,,,,,,,,,,,,,-0.0663285891214317,-0.10498428619637865,,,,,,,,,,
2018-11-19,0.05579567989984978,-0.0007107108487808839,,,,0.00047166767858409717,,,,,,,,,-0.0911874544209259,,-0.039751391035404385,,0.006720009739758436,-0.023972439421235864,-0.08912811721379499,,-0.04468198635316931,-0.04350118330606598,,,,,,,,,,,,,-0.022597977467962733,-0.012829787392185977,,,,,,,,,,
2018-11-20,0.03406107758012304,0.026002687351573867,,,,-0.00561971605244301,,,,,,,,,-0.02981934327365343,,-0.07668843603400158,,0.006829854900499004,-0.023145339595108172,0.04238910788498655,,-0.04614827657877454,-0.02824064174127717,,,,,,,,,,,,,-0.01292985401770224,-0.0116591213342215,,,,,,,,,,
2018-11-21,-0.04007039075277558,0.03945147347733816,,,,0.04435576008692139,,,,,,,,,-0.027996675739791185,,-0.003902590299260892,,-0.006023245635350296,-0.011034123055050459,0.06813869599072994,,0.007957035067473537,0.0004360754724511437,,,,,,,,,,,,,0.03423742821925007,0.03873252945428471,,,,,,,,,,
2018-11-22,0.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,-0.05783826217197824,-0.002955456146702698,,,,,,,,,,
2018-11-23,0.04278216204571855,0.005737469664832541,,,,0.026299648602549436,,,,,,,,,0.04950899129613288,0.0016218159255136809,0.02762112048224776,,-0.0002755265116407804,0.032088969674430555,0.03664665927341334,,0.03723675648868666,0.03961976628381284,,,,,,,,,,,,,0.0,-0.015548886439924232,,,,,,,,,,
2018-11-26,0.03307327340335775,-0.011447186353958035,,,,-0.06992556110457049,,,,,-0.02001610267638311,,,,0.02119777593181371,-0.01716366191751696,0.03603621835390196,,-0.005173011890146315,0.03074021297742352,0.028952545241134227,,0.02250472001788606,0.035220220580500665,,,,,,,,,,,,,-0.05022159780470622,-0.031446985147751336,,,,,,,,,,
2018-11-27,-0.06157635560863591,-0.0410397185165162,,,,0.0040769110356352585,,,,,-0.027261277317225798,,,,-0.02111840114251777,0.007297719907128858,0.0028334341928433994,,-0.019089629406990362,-0.011181413319195282,-0.045840849009510826,,-0.00016177557021557513,0.024761050141608974,,,,,,,,,,,,,-0.031379408574247626,-0.002343079825357326,,,,,,,,,,
